target_id,abundance,abundance
PRQ37553,1.0,1.0
PRQ40429,2.0,2.0
PRQ36680,102.0,102.0
PRQ38696,11.0,11.0
PRQ37979,19.0,19.0
PRQ36507,18.2385,18.2385
PRQ41205,39.0,39.0
PRQ37534,1.0,1.0
PRQ36715,1.0,1.0
PRQ39491,6.0,6.0
PRQ40233,54.0,54.0
PRQ39515,17.0,17.0
PRQ40122,12.0,12.0
PRQ37734,26.0,26.0
PRQ39874,7.0,7.0
PRQ38037,8.0,8.0
PRQ39448,1.0,1.0
PRQ38995,3.0,3.0
PRQ37067,6.0,6.0
PRQ41362,32.0,32.0
PRQ39776,32.0,32.0
PRQ39016,6.0,6.0
PRQ38721,18.0,18.0
PRQ39446,37.0,37.0
PRQ36595,1.0,1.0
PRQ35944,18.0,18.0
PRQ36823,2.0,2.0
PRQ40307,3.0,3.0
PRQ37694,1.0,1.0
PRQ37847,7.0,7.0
PRQ39345,13.0,13.0
PRQ41103,56.0,56.0
PRQ35850,27.0455,27.0455
PRQ36560,11.0,11.0
PRQ41311,41.0,41.0
PRQ40316,1.0,1.0
PRQ38762,2.0,2.0
PRQ36944,38.0,38.0
PRQ36723,7.0,7.0
PRQ40198,1.0,1.0
PRQ37238,8.0,8.0
PRQ38463,1.0,1.0
PRQ40537,23.0,23.0
PRQ38092,28.0,28.0
PRQ38444,1.0,1.0
PRQ40544,4.0,4.0
PRQ38958,59.0,59.0
PRQ36064,1.0,1.0
PRQ40216,85.0,85.0
PRQ38494,3.0,3.0
PRQ40022,26.9984,26.9984
PRQ40103,30.0,30.0
PRQ38731,2.0,2.0
PRQ39528,51.0,51.0
PRQ36217,3.0,3.0
PRQ40787,16.0,16.0
PRQ36472,1.0,1.0
PRQ41375,4.0,4.0
PRQ41464,1.0,1.0
PRQ36733,2.0,2.0
PRQ38790,15.0,15.0
PRQ37665,8.0,8.0
PRQ36835,16.0,16.0
PRQ41390,15.0,15.0
PRQ41129,2.0,2.0
PRQ39555,129.0,129.0
PRQ41356,6.0,6.0
PRQ40123,4.0,4.0
PRQ40869,2.0,2.0
PRQ36281,1.0,1.0
PRQ39935,29.0,29.0
PRQ36474,1.0,1.0
PRQ38964,2.0,2.0
PRQ39947,104.0,104.0
PRQ36207,14.0,14.0
PRQ40362,14.0,14.0
PRQ37811,4.48428,4.48428
PRQ41346,5.0,5.0
PRQ37663,10.0,10.0
PRQ38533,1.0,1.0
PRQ38196,2.20534,2.20534
PRQ37791,4.0,4.0
PRQ39116,1.0,1.0
PRQ40250,1.0,1.0
PRQ37761,22.938,22.938
PRQ38674,44.0,44.0
PRQ39736,1.0,1.0
PRQ39765,147.0,147.0
PRQ40813,7.0,7.0
PRQ40156,19.0,19.0
PRQ39997,568.0,568.0
PRQ38506,5.0,5.0
PRQ40892,1.0,1.0
PRQ39214,191.0,191.0
PRQ40919,44.0,44.0
PRQ38991,2.0,2.0
PRQ36714,1.0,1.0
PRQ39853,3.0,3.0
PRQ37546,14.9558,14.9558
PRQ40471,2.0,2.0
PRQ36988,13.0,13.0
PRQ38271,6.0,6.0
PRQ41391,22.0,22.0
PRQ36903,27.0,27.0
PRQ37725,5.0,5.0
PRQ40900,4.0,4.0
PRQ35829,7.0,7.0
PRQ38856,2.0,2.0
PRQ37197,0.621914,0.621914
PRQ40369,11.0,11.0
PRQ40852,99.0,99.0
PRQ37506,1.0,1.0
PRQ39565,13.0,13.0
PRQ39896,60.0,60.0
PRQ39996,5.0,5.0
PRQ40606,2.0,2.0
PRQ40387,6.0,6.0
PRQ40998,26.0,26.0
PRQ38330,481.0,481.0
PRQ41371,50.0,50.0
PRQ40074,8.0,8.0
PRQ37350,1.0,1.0
PRQ38108,63.6496,63.6496
PRQ39206,7.35571,7.35571
PRQ41136,63.0,63.0
PRQ38133,6.0,6.0
PRQ36619,14.0,14.0
PRQ37955,5.0,5.0
PRQ40151,80.0,80.0
PRQ41126,57.0,57.0
PRQ36622,127.0,127.0
PRQ41261,7.0,7.0
PRQ41182,74.0,74.0
PRQ39856,6.0,6.0
PRQ39465,10.0,10.0
PRQ40143,1.0,1.0
PRQ38192,27.6595,27.6595
PRQ37255,1.0,1.0
PRQ41419,35.0,35.0
PRQ37765,4.0,4.0
PRQ38648,16.0,16.0
PRQ36317,0.633989,0.633989
PRQ37029,4.0,4.0
PRQ41154,1.0,1.0
PRQ38886,17.0,17.0
PRQ40270,2.0,2.0
PRQ39354,151.0,151.0
PRQ37072,3.0,3.0
PRQ41216,2.0,2.0
PRQ36857,1.0,1.0
PRQ37374,0.5,0.5
PRQ39729,2.0,2.0
PRQ39494,77.0,77.0
PRQ39113,25.0,25.0
PRQ39282,1.0,1.0
PRQ37700,1.0,1.0
PRQ41259,14.0,14.0
PRQ41180,5.0,5.0
PRQ39327,3020.95,3020.95
PRQ41357,6.0,6.0
PRQ36602,1.0,1.0
PRQ38688,32.0,32.0
PRQ40137,2.0,2.0
PRQ38003,8.0,8.0
PRQ40509,4.0,4.0
PRQ36276,7.0,7.0
PRQ37076,8.0,8.0
PRQ40266,6.0,6.0
PRQ39812,1.0,1.0
PRQ41135,44.0,44.0
PRQ40732,2.0,2.0
PRQ36035,6.0,6.0
PRQ37866,49.0,49.0
PRQ37808,28.0,28.0
PRQ37169,7.0,7.0
PRQ37760,222.0,222.0
PRQ37890,1.0,1.0
PRQ38686,38.0,38.0
PRQ41290,5.0,5.0
PRQ39578,2.0,2.0
PRQ37499,6.0,6.0
PRQ41394,21.0,21.0
PRQ39391,8.0,8.0
PRQ37184,22.0,22.0
PRQ37964,9.0,9.0
PRQ37676,5.0,5.0
PRQ36311,2.0,2.0
PRQ40659,7.0,7.0
PRQ36310,1.0,1.0
PRQ38445,6.0,6.0
PRQ40560,64.0,64.0
PRQ38527,2.01348,2.01348
PRQ40808,4.0,4.0
PRQ36716,21.0,21.0
PRQ40391,46.0,46.0
PRQ41281,2.0,2.0
PRQ37198,4.0,4.0
PRQ38251,1.0,1.0
PRQ37287,2.0,2.0
PRQ37032,7.0,7.0
PRQ38350,34.1845,34.1845
PRQ41104,17.0,17.0
PRQ39434,25.0,25.0
PRQ40957,1.0,1.0
PRQ41099,28.0,28.0
PRQ39098,129.0,129.0
PRQ38056,26.0,26.0
PRQ39244,1.0,1.0
PRQ38756,4.0,4.0
PRQ37529,148.0,148.0
PRQ39056,1.0,1.0
PRQ35955,4.0,4.0
PRQ40800,12.0,12.0
PRQ41402,3.0,3.0
PRQ37081,7.0,7.0
PRQ39870,525.0,525.0
PRQ38121,1.0,1.0
PRQ40809,3.0,3.0
PRQ40609,2.0,2.0
PRQ39927,9.0,9.0
PRQ37936,37.2633,37.2633
PRQ37989,1.0,1.0
PRQ37099,14.0,14.0
PRQ40692,1.0,1.0
PRQ39159,6.0,6.0
PRQ40540,3.0,3.0
PRQ36201,16.0,16.0
PRQ36388,3.40767,3.40767
PRQ37859,28.0,28.0
PRQ38409,17.0,17.0
PRQ36987,36.0,36.0
PRQ37407,1.0,1.0
PRQ39817,30.0,30.0
PRQ35832,39.0,39.0
PRQ40465,14.0,14.0
PRQ40797,148.0,148.0
PRQ36266,3.0,3.0
PRQ38987,4.0,4.0
PRQ36210,23.0,23.0
PRQ36851,50.0,50.0
PRQ41446,29.0,29.0
PRQ36070,15.0,15.0
PRQ37070,1.0,1.0
PRQ37907,31.0,31.0
PRQ39939,14.0,14.0
PRQ37513,6.0,6.0
PRQ36559,82.0,82.0
PRQ38443,1.3202,1.3202
PRQ39304,5.26495,5.26495
PRQ37872,6.0,6.0
PRQ40617,11.0,11.0
PRQ37938,2.0,2.0
PRQ36093,15.0,15.0
PRQ37125,2.0,2.0
PRQ37467,13.0,13.0
PRQ36841,3.0,3.0
PRQ38884,3.0,3.0
PRQ37660,2.0,2.0
PRQ41318,38.0,38.0
PRQ40168,28.0,28.0
PRQ36146,6.0,6.0
PRQ40862,2.0,2.0
PRQ36465,15.0,15.0
PRQ36813,6.82113,6.82113
PRQ38313,5.0,5.0
PRQ39323,26.01,26.01
PRQ36966,2.0,2.0
PRQ39499,2.00409,2.00409
PRQ37426,1.0,1.0
PRQ41061,2.0,2.0
PRQ40149,41.0,41.0
PRQ39854,5.0,5.0
PRQ37456,2.8512,2.8512
PRQ41038,142.0,142.0
PRQ36745,3.0,3.0
PRQ40882,36.0,36.0
PRQ37704,25.0,25.0
PRQ39299,4.0,4.0
PRQ36251,4.0,4.0
PRQ39541,1.0,1.0
PRQ38103,8.0,8.0
PRQ37102,12.087,12.087
PRQ37782,20.0,20.0
PRQ40020,29.0016,29.0016
PRQ39377,43.0,43.0
PRQ37618,49.0,49.0
PRQ40058,3.0,3.0
PRQ36334,4.0,4.0
PRQ39557,1.0,1.0
PRQ40014,12.0,12.0
PRQ40542,8.0,8.0
PRQ38239,53.0,53.0
PRQ39976,4.07465,4.07465
PRQ38102,7.0,7.0
PRQ39540,2.0,2.0
PRQ39108,3.0,3.0
PRQ38919,18.0,18.0
PRQ37980,13.0,13.0
PRQ39573,2.0,2.0
PRQ38675,199.0,199.0
PRQ40628,12.0,12.0
PRQ40668,24.0,24.0
PRQ38760,14.0,14.0
PRQ40622,26.0,26.0
PRQ37996,3.0,3.0
PRQ39989,1.0,1.0
PRQ39363,26.0,26.0
PRQ39606,138.0,138.0
PRQ36668,13.484,13.484
PRQ37221,2.0,2.0
PRQ36620,18.0,18.0
PRQ38492,6.0,6.0
PRQ37969,6.0,6.0
PRQ39811,5.0,5.0
PRQ40421,21.0,21.0
PRQ40016,1.0,1.0
PRQ36351,11.0,11.0
PRQ37459,3.61742,3.61742
PRQ36417,4.0,4.0
PRQ37674,7.0,7.0
PRQ36424,2.0,2.0
PRQ38831,14.0,14.0
PRQ36973,1.0,1.0
PRQ40799,5.0,5.0
PRQ37087,36.0,36.0
PRQ38082,2.0,2.0
PRQ40508,5.0,5.0
PRQ40221,17.0,17.0
PRQ39040,18.0,18.0
PRQ39438,4.0,4.0
PRQ40404,12.0,12.0
PRQ36844,11.0,11.0
PRQ41324,14.0,14.0
PRQ41157,57.0,57.0
PRQ40104,5.0,5.0
PRQ38640,6.0,6.0
PRQ38740,5.0,5.0
PRQ40468,1.0,1.0
PRQ36493,65.0,65.0
PRQ36949,23.0,23.0
PRQ37044,35.0,35.0
PRQ40464,31.0,31.0
PRQ37882,1.0,1.0
PRQ39501,3.0,3.0
PRQ39999,3.0,3.0
PRQ40630,3.54193,3.54193
PRQ37626,9.0,9.0
PRQ37572,71.0,71.0
PRQ40816,20.0,20.0
PRQ39118,27.0,27.0
PRQ37646,15.0,15.0
PRQ41081,46.0,46.0
PRQ40708,144.0,144.0
PRQ37229,18.0,18.0
PRQ39594,3.84251e-08,3.84251e-08
PRQ41226,5.0,5.0
PRQ40341,76.0,76.0
PRQ38379,93.0,93.0
PRQ39579,4.0,4.0
PRQ35876,1.0,1.0
PRQ40749,83.0,83.0
PRQ39319,51.0,51.0
PRQ38635,7.0,7.0
PRQ37541,417.0,417.0
PRQ40496,7.0,7.0
PRQ36792,10.0,10.0
PRQ36729,7.08717,7.08717
PRQ40422,30.0,30.0
PRQ38854,0.0636191,0.0636191
PRQ37008,3.0,3.0
PRQ41100,27.0,27.0
PRQ40154,30.0,30.0
PRQ36412,1.0,1.0
PRQ37469,4.0,4.0
PRQ41075,1.0,1.0
PRQ36832,3.0,3.0
PRQ40428,10.0,10.0
PRQ40629,9.0,9.0
PRQ39353,6.0,6.0
PRQ36597,3.0,3.0
PRQ40124,33.0,33.0
PRQ36269,7.0,7.0
PRQ40411,13.0,13.0
PRQ41076,57.0,57.0
PRQ36487,8.0,8.0
PRQ39959,17.0,17.0
PRQ39661,20.0,20.0
PRQ38709,1.0,1.0
PRQ40765,3.0,3.0
PRQ40685,1.0,1.0
PRQ39366,54.0,54.0
PRQ39841,41.0,41.0
PRQ37876,4.0,4.0
PRQ39181,64.0,64.0
PRQ36372,1.0,1.0
PRQ37290,184.0,184.0
PRQ39830,20.0,20.0
PRQ39272,19.0,19.0
PRQ41215,1.0,1.0
PRQ36354,1.0,1.0
PRQ40243,2.0,2.0
PRQ37993,1.0,1.0
PRQ39725,7.0,7.0
PRQ36150,1.0,1.0
PRQ41265,37.0,37.0
PRQ39844,8.0,8.0
PRQ37306,2.0,2.0
PRQ37148,14.0,14.0
PRQ37981,12.0,12.0
PRQ41074,39.0,39.0
PRQ35910,8.0,8.0
PRQ37028,1.0,1.0
PRQ37944,2.0,2.0
PRQ41158,18.0,18.0
PRQ37514,11.0,11.0
PRQ36319,4.0,4.0
PRQ38957,18.0,18.0
PRQ41269,57.0,57.0
PRQ40888,12.0,12.0
PRQ39249,2.0,2.0
PRQ40516,6.0,6.0
PRQ41166,33.0,33.0
PRQ40298,7.0,7.0
PRQ38302,27.0,27.0
PRQ40187,1.0,1.0
PRQ37656,14.0,14.0
PRQ38757,11.0,11.0
PRQ35932,1.0,1.0
PRQ40982,189.0,189.0
PRQ41437,6.0,6.0
PRQ36995,337.0,337.0
PRQ41133,1.0,1.0
PRQ36464,12.0,12.0
PRQ40254,20.0,20.0
PRQ35925,6.0,6.0
PRQ41218,4.0,4.0
PRQ37543,58.0442,58.0442
PRQ41413,144.0,144.0
PRQ40152,35.0,35.0
PRQ40761,2.0,2.0
PRQ35949,28.4154,28.4154
PRQ39744,72.0,72.0
PRQ38317,1.0,1.0
PRQ38880,4.0,4.0
PRQ40359,1.0,1.0
PRQ38758,7.0,7.0
PRQ41027,0.0756951,0.0756951
PRQ37629,12.0,12.0
PRQ39914,3.0,3.0
PRQ36742,1.0,1.0
PRQ39484,8.0,8.0
PRQ36259,5.0,5.0
PRQ38157,1.0,1.0
PRQ38908,5.0,5.0
PRQ38386,2.0,2.0
PRQ39728,4.0,4.0
PRQ37310,42.0,42.0
PRQ40706,10.0,10.0
PRQ39529,69.0,69.0
PRQ41007,54.0,54.0
PRQ39536,2.0,2.0
PRQ37809,8.9702,8.9702
PRQ41345,20.3956,20.3956
PRQ38744,10.0,10.0
PRQ41295,2.0,2.0
PRQ37042,2.0,2.0
PRQ38637,110.0,110.0
PRQ38254,7.0,7.0
PRQ38377,2.0,2.0
PRQ41183,9.0,9.0
PRQ37864,1.0,1.0
PRQ36069,1.0,1.0
PRQ40053,1.0,1.0
PRQ36212,14.0,14.0
PRQ37397,1.0,1.0
PRQ36700,36.0,36.0
PRQ39770,116.0,116.0
PRQ38866,3.0,3.0
PRQ38078,13.0,13.0
PRQ38788,25.0,25.0
PRQ38110,37.0,37.0
PRQ41238,31.0,31.0
PRQ37871,11.0,11.0
PRQ38471,4.0,4.0
PRQ39404,14.0,14.0
PRQ40967,1.0,1.0
PRQ40986,50.0,50.0
PRQ39018,7.0,7.0
PRQ37349,20.0,20.0
PRQ39986,2.0,2.0
PRQ35992,7.0,7.0
PRQ36050,32.0,32.0
PRQ39873,31.0,31.0
PRQ41352,8.0,8.0
PRQ36275,116.0,116.0
PRQ36880,2.0,2.0
PRQ39210,2.40323,2.40323
PRQ40348,9.0,9.0
PRQ40717,9.0,9.0
PRQ36929,5.0,5.0
PRQ37727,1.0,1.0
PRQ37762,27.0,27.0
PRQ40384,1130.0,1130.0
PRQ40704,4.0,4.0
PRQ41102,12.0,12.0
PRQ40389,30.0,30.0
PRQ41423,7.0,7.0
PRQ39084,1.0,1.0
PRQ40457,3.0,3.0
PRQ41317,21.0,21.0
PRQ35833,11.0,11.0
PRQ36029,1.0,1.0
PRQ40425,29.0,29.0
PRQ38742,7.0,7.0
PRQ40564,1.0,1.0
PRQ36353,57.0,57.0
PRQ37670,37.0,37.0
PRQ39408,88.0,88.0
PRQ37590,1.0,1.0
PRQ37641,26.0,26.0
PRQ38642,55.0,55.0
PRQ38025,2.0,2.0
PRQ38281,1.92023,1.92023
PRQ38415,1.3347,1.3347
PRQ38044,1.0,1.0
PRQ36110,6.0,6.0
PRQ36803,2.0,2.0
PRQ36815,1.17887,1.17887
PRQ40711,14.0,14.0
PRQ41042,16.0,16.0
PRQ41361,25.0,25.0
PRQ39130,33.0,33.0
PRQ36845,43.0,43.0
PRQ36865,27.0,27.0
PRQ40083,13.0,13.0
PRQ35834,9.0,9.0
PRQ39772,7.0,7.0
PRQ36598,5.0,5.0
PRQ36144,36.0,36.0
PRQ39298,20.0,20.0
PRQ40557,7.0,7.0
PRQ40323,26.0,26.0
PRQ39768,32.0,32.0
PRQ38171,3.0,3.0
PRQ37812,8.0,8.0
PRQ41184,117.0,117.0
PRQ36516,19.0,19.0
PRQ37120,1.0,1.0
PRQ41213,3.0,3.0
PRQ36537,1.0,1.0
PRQ37830,22.0,22.0
PRQ37873,2.0,2.0
PRQ40437,1.0,1.0
PRQ40138,6.0,6.0
PRQ40344,8.0,8.0
PRQ40684,3.0,3.0
PRQ40115,1.0,1.0
PRQ40845,4.15673,4.15673
PRQ39968,1.0,1.0
PRQ40697,1.0,1.0
PRQ39769,22.0,22.0
PRQ40085,41.0,41.0
PRQ40661,35.0,35.0
PRQ35926,1.0,1.0
PRQ39189,2.0,2.0
PRQ39157,13.0,13.0
PRQ36724,52.0,52.0
PRQ38008,21.0,21.0
PRQ40871,4.0,4.0
PRQ39899,21.0,21.0
PRQ36705,13.516,13.516
PRQ36279,5.0,5.0
PRQ39332,45.7888,45.7888
PRQ39931,20.0,20.0
PRQ41323,3.0,3.0
PRQ40653,3.0,3.0
PRQ39766,7.0,7.0
PRQ39083,17.0,17.0
PRQ40349,4.0,4.0
PRQ38041,59.0,59.0
PRQ35937,52.0,52.0
PRQ38412,90.0,90.0
PRQ41358,1.0,1.0
PRQ38710,3.12035,3.12035
PRQ39741,7.0,7.0
PRQ40962,21.0,21.0
PRQ39679,22.0,22.0
PRQ40971,88.2986,88.2986
PRQ39618,1.0,1.0
PRQ40890,56.0,56.0
PRQ39645,13.0,13.0
PRQ41192,5.0,5.0
PRQ40102,12.0,12.0
PRQ39376,30.0,30.0
PRQ37788,1.0,1.0
PRQ37387,1.0,1.0
PRQ41408,1.0,1.0
PRQ37713,1.0,1.0
PRQ37648,28.0,28.0
PRQ40412,11.0,11.0
PRQ39257,59.0,59.0
PRQ36541,365.0,365.0
PRQ39313,23.0,23.0
PRQ40505,2.0,2.0
PRQ40462,3.89846e-08,3.89846e-08
PRQ40310,1.0,1.0
PRQ41250,21.0,21.0
PRQ40854,75.0,75.0
PRQ39451,28.0,28.0
PRQ40258,47.0,47.0
PRQ39456,2.0,2.0
PRQ40829,21.0,21.0
PRQ40474,19.0,19.0
PRQ36935,71.0,71.0
PRQ37200,70.0,70.0
PRQ39411,4.0,4.0
PRQ35828,1.0,1.0
PRQ40770,15.0,15.0
PRQ37901,5.0,5.0
PRQ37132,3.0,3.0
PRQ37176,64.9254,64.9254
PRQ35889,2.0,2.0
PRQ39324,1.00564,1.00564
PRQ41119,15.0,15.0
PRQ40740,29.0,29.0
PRQ38360,7.0,7.0
PRQ35854,1.0,1.0
PRQ36688,10.0,10.0
PRQ37043,10.0,10.0
PRQ38035,20.0,20.0
PRQ39046,67.0,67.0
PRQ40676,4.0,4.0
PRQ40499,7.0,7.0
PRQ37930,12.0,12.0
PRQ36834,6.0,6.0
PRQ40568,17.0,17.0
PRQ36900,9.0,9.0
PRQ36247,3.0,3.0
PRQ37824,4.0,4.0
PRQ38846,58.0,58.0
PRQ40916,312.0,312.0
PRQ36992,1.0,1.0
PRQ40698,33.0,33.0
PRQ36534,15.0,15.0
PRQ40182,49.0,49.0
PRQ40066,2.0,2.0
PRQ40194,21.0,21.0
PRQ40743,1.0,1.0
PRQ40855,20.0,20.0
PRQ38580,35.0,35.0
PRQ37751,17.0,17.0
PRQ38666,5.61434,5.61434
PRQ36090,21.0,21.0
PRQ39807,3.0,3.0
PRQ40264,2.0,2.0
PRQ40167,51.0,51.0
PRQ40026,18.0,18.0
PRQ38705,1.0,1.0
PRQ37312,5.0,5.0
PRQ36548,5.0,5.0
PRQ39359,1.0,1.0
PRQ36689,97.0,97.0
PRQ41293,32.0,32.0
PRQ38237,71.0,71.0
PRQ39900,2.0,2.0
PRQ40841,1.0,1.0
PRQ41186,42.0,42.0
PRQ36156,1.0,1.0
PRQ36968,1.0,1.0
PRQ41199,1.0,1.0
PRQ38841,1.0,1.0
PRQ37394,1.0,1.0
PRQ41468,6.0,6.0
PRQ40088,58.0,58.0
PRQ38728,1.0,1.0
PRQ40531,14.0,14.0
PRQ36209,8.0,8.0
PRQ36842,2.0,2.0
PRQ41301,4.0,4.0
PRQ39316,18.0,18.0
PRQ39847,6.0,6.0
PRQ35987,2.0,2.0
PRQ39145,3.0,3.0
PRQ39356,5.0,5.0
PRQ36610,0.275818,0.275818
PRQ39759,18.0,18.0
PRQ36469,10.0,10.0
PRQ39730,2.0,2.0
PRQ38104,16.0,16.0
PRQ40293,1.0,1.0
PRQ37693,48.0,48.0
PRQ38146,1.0,1.0
PRQ38894,52.0,52.0
PRQ39965,31.0,31.0
PRQ38223,16.0,16.0
PRQ38905,1.0,1.0
PRQ39125,2.0,2.0
PRQ37014,11.0,11.0
PRQ41441,61.0,61.0
PRQ40815,24.0,24.0
PRQ38353,2.0,2.0
PRQ41404,67.0,67.0
PRQ37580,2.0,2.0
PRQ37943,5.0,5.0
PRQ40803,2.0,2.0
PRQ37307,6.0,6.0
PRQ40012,18.0,18.0
PRQ37141,8.0,8.0
PRQ39161,33.0,33.0
PRQ37891,5.0,5.0
PRQ38847,4.0,4.0
PRQ39120,38.0,38.0
PRQ36582,4.0,4.0
PRQ40671,24.0,24.0
PRQ40394,3.0,3.0
PRQ40235,9.0,9.0
PRQ40205,2.0,2.0
PRQ36519,1.0,1.0
PRQ39975,61.0,61.0
PRQ41187,78.0,78.0
PRQ36337,5.0,5.0
PRQ39070,12.0,12.0
PRQ38245,4.6798,4.6798
PRQ35886,15.0,15.0
PRQ37396,8.0,8.0
PRQ37659,2.0,2.0
PRQ37535,1.0,1.0
PRQ37427,23.0,23.0
PRQ38232,10.0,10.0
PRQ36647,4.0,4.0
PRQ38134,2.0,2.0
PRQ38441,1.0,1.0
PRQ41170,10.0,10.0
PRQ40073,2.0,2.0
PRQ37158,15.0,15.0
PRQ38018,10.0,10.0
PRQ39179,19.0,19.0
PRQ39068,10.0,10.0
PRQ36678,71.0,71.0
PRQ36896,92.0,92.0
PRQ38106,2.0,2.0
PRQ40619,9.0,9.0
PRQ36536,8.0,8.0
PRQ36963,15.0,15.0
PRQ38949,10.0,10.0
PRQ41410,6.0,6.0
PRQ36547,37.0,37.0
PRQ38887,33.0,33.0
PRQ40912,44.0,44.0
PRQ37633,1.0,1.0
PRQ36096,1.0,1.0
PRQ37856,49.0917,49.0917
PRQ39027,164.0,164.0
PRQ36088,1.0,1.0
PRQ38370,3.0,3.0
PRQ40663,63.0,63.0
PRQ41108,4.0,4.0
PRQ37085,12.0,12.0
PRQ40055,25.0,25.0
PRQ41035,4.0,4.0
PRQ38323,10.0,10.0
PRQ40513,4.0,4.0
PRQ40536,16.0,16.0
PRQ37418,6.0,6.0
PRQ38240,1.0,1.0
PRQ36664,1.0,1.0
PRQ41063,1.0,1.0
PRQ40325,2.0,2.0
PRQ39395,1.0,1.0
PRQ38139,5.0,5.0
PRQ41080,22.0,22.0
PRQ37103,7.0,7.0
PRQ37277,26.0,26.0
PRQ39268,3.0,3.0
PRQ41302,2.0,2.0
PRQ41397,1.0,1.0
PRQ36365,3.0,3.0
PRQ37982,10.0,10.0
PRQ37784,6.0,6.0
PRQ36999,38.0,38.0
PRQ38154,16.0,16.0
PRQ41421,5.0,5.0
PRQ41267,46.0,46.0
PRQ36291,2.56224,2.56224
PRQ36517,16.0,16.0
PRQ39514,20.0,20.0
PRQ41396,2.0,2.0
PRQ41476,24.0,24.0
PRQ40913,13.0,13.0
PRQ35997,1.40015,1.40015
PRQ39015,16.0,16.0
PRQ37838,2.0,2.0
PRQ40498,6.0,6.0
PRQ36062,1.0,1.0
PRQ39775,23.0,23.0
PRQ41395,17.0,17.0
PRQ41160,9.0,9.0
PRQ37439,9.0,9.0
PRQ40930,27.0,27.0
PRQ40479,9.0,9.0
PRQ41461,52.0,52.0
PRQ36405,45.0,45.0
PRQ37935,56.0,56.0
PRQ39560,33.0,33.0
PRQ36245,2.08204,2.08204
PRQ40063,48.0,48.0
PRQ38791,157.0,157.0
PRQ36585,1.0,1.0
PRQ40447,1.0,1.0
PRQ37658,21.0,21.0
PRQ37354,2.0,2.0
PRQ39344,1.0,1.0
PRQ37248,1.0,1.0
PRQ36107,221.0,221.0
PRQ38376,14.0,14.0
PRQ39413,40.0,40.0
PRQ36233,1.0,1.0
PRQ37128,17.0,17.0
PRQ36345,7.0,7.0
PRQ39278,2.0,2.0
PRQ40875,2.0,2.0
PRQ38395,2.0,2.0
PRQ41298,4.0,4.0
PRQ40365,1.0,1.0
PRQ35940,5.0,5.0
PRQ39341,6.0,6.0
PRQ39360,1.0,1.0
PRQ40427,70.0,70.0
PRQ41055,11.0,11.0
PRQ35843,2.0,2.0
PRQ39843,35.0,35.0
PRQ39883,7.0,7.0
PRQ41105,42.0,42.0
PRQ41148,12.0,12.0
PRQ41436,2.0,2.0
PRQ39685,3.0,3.0
PRQ39712,162.0,162.0
PRQ38564,12.0,12.0
PRQ37129,1.0,1.0
PRQ37813,77.0,77.0
PRQ39049,2.0,2.0
PRQ39522,1.0,1.0
PRQ40627,1.0,1.0
PRQ36945,2.0,2.0
PRQ40931,2.0,2.0
PRQ35852,234.955,234.955
PRQ40092,84.0,84.0
PRQ37966,1.0,1.0
PRQ41470,16.0,16.0
PRQ38389,5.0,5.0
PRQ37004,2.0,2.0
PRQ37194,156.0,156.0
PRQ39081,8.0,8.0
PRQ35911,1.0,1.0
PRQ37619,4.0,4.0
PRQ35890,5.0,5.0
PRQ39538,6.0,6.0
PRQ40997,8.0,8.0
PRQ39977,44.0,44.0
PRQ41087,3.0,3.0
PRQ38405,3.0,3.0
PRQ39795,11.0,11.0
PRQ36448,2.0,2.0
PRQ41224,10.3695,10.3695
PRQ40580,1.0,1.0
PRQ36226,1.0,1.0
PRQ41031,11.0,11.0
PRQ38301,45.0,45.0
PRQ38456,5.0,5.0
PRQ37436,5.0,5.0
PRQ40725,20.0,20.0
PRQ38918,38.0,38.0
PRQ41107,107.0,107.0
PRQ38530,1.0,1.0
PRQ40140,43.0,43.0
PRQ41237,2.0,2.0
PRQ38109,1.0,1.0
PRQ37520,1.0,1.0
PRQ37708,7.0,7.0
PRQ40804,5.0,5.0
PRQ39471,20.0,20.0
PRQ40248,10.0,10.0
PRQ40581,1.0,1.0
PRQ39372,45.0,45.0
PRQ35981,3.0,3.0
PRQ36540,27.0,27.0
PRQ38426,16.0,16.0
PRQ40562,4.0,4.0
PRQ39727,10.0,10.0
PRQ38821,18.0,18.0
PRQ37769,28.0,28.0
PRQ39778,12.0,12.0
PRQ40693,2.0,2.0
PRQ41244,142.0,142.0
PRQ40279,10.0,10.0
PRQ37828,9.0,9.0
PRQ40446,4.0,4.0
PRQ36473,1.0,1.0
PRQ38840,0.536875,0.536875
PRQ36568,12.0,12.0
PRQ41427,1.0,1.0
PRQ37127,1.0,1.0
PRQ36894,16.0,16.0
PRQ37007,2.0,2.0
PRQ36326,1.36601,1.36601
PRQ38047,218.0,218.0
PRQ41424,1.0,1.0
PRQ35831,2.0,2.0
PRQ37799,5.0,5.0
PRQ37937,51.0,51.0
PRQ36852,210.0,210.0
PRQ38916,1.0,1.0
PRQ39791,32.3963,32.3963
PRQ40497,2.0,2.0
PRQ36904,11.0,11.0
PRQ39343,1.0,1.0
PRQ38823,11.0,11.0
PRQ41064,2.0,2.0
PRQ38062,4.0,4.0
PRQ40236,195.0,195.0
PRQ40554,35.0,35.0
PRQ37593,4.0,4.0
PRQ39352,2.0,2.0
PRQ39697,9.0,9.0
