target_id,abundance
BGIOSGA007964-TA,45.0
BGIOSGA014943-TA,7.0
BGIOSGA032296-TA,1.0
BGIOSGA007844-TA,323.0
BGIOSGA022081-TA,14.0
BGIOSGA029558-TA,5.0
BGIOSGA012281-TA,78.0
BGIOSGA003576-TA,668.0
BGIOSGA027568-TA,249.0
BGIOSGA006744-TA,77.0268
BGIOSGA027430-TA,2.0
BGIOSGA019502-TA,325.0
BGIOSGA002356-TA,11.0
BGIOSGA035702-TA,73.0701
BGIOSGA000322-TA,84.0
BGIOSGA036127-TA,3.0
BGIOSGA017063-TA,131.0
BGIOSGA025741-TA,79.0
BGIOSGA024034-TA,278.0
BGIOSGA005432-TA,8.0
BGIOSGA003988-TA,6.0
BGIOSGA023888-TA,5.0
BGIOSGA033434-TA,14.0
BGIOSGA007419-TA,113.886
BGIOSGA037746-TA,3.0
BGIOSGA034759-TA,66.5311
BGIOSGA012405-TA,4.0
BGIOSGA035892-TA,103.0
BGIOSGA010142-TA,34.0
BGIOSGA013471-TA,14.7692
BGIOSGA016369-TA,6.95739
BGIOSGA036034-TA,10.0
BGIOSGA015025-TA,21.0
BGIOSGA029010-TA,6.0
BGIOSGA015831-TA,7.0
BGIOSGA007321-TA,3.0
BGIOSGA034728-TA,1277.89
BGIOSGA007068-TA,9.0
BGIOSGA019425-TA,1.0
BGIOSGA007968-TA,1.0
BGIOSGA001016-TA,7.0
BGIOSGA011440-TA,577.0
BGIOSGA000896-TA,117.0
BGIOSGA013258-TA,73.0
BGIOSGA036571-TA,1.20809
BGIOSGA008591-TA,149.0
BGIOSGA006061-TA,121.0
BGIOSGA022259-TA,28.0
BGIOSGA003154-TA,15.0
BGIOSGA002550-TA,66.0
BGIOSGA019382-TA,88.0
BGIOSGA004985-TA,10.0
BGIOSGA034142-TA,3.0
BGIOSGA011304-TA,49.3576
BGIOSGA009302-TA,17.0
BGIOSGA024214-TA,59.0
BGIOSGA032798-TA,6.0
BGIOSGA017488-TA,24.0
BGIOSGA005209-TA,9.0
BGIOSGA000378-TA,4.0
BGIOSGA007178-TA,160.0
BGIOSGA023973-TA,1.0
BGIOSGA015671-TA,16.0
BGIOSGA037691-TA,192.0
BGIOSGA033218-TA,50.0
BGIOSGA023642-TA,377.0
BGIOSGA015067-TA,1.0
BGIOSGA015041-TA,228.0
BGIOSGA028875-TA,1.0
BGIOSGA016565-TA,0.5
BGIOSGA000993-TA,56.5839
BGIOSGA002649-TA,2.0
BGIOSGA024533-TA,114.0
BGIOSGA034250-TA,4.0
BGIOSGA022087-TA,1.0
BGIOSGA013228-TA,54.0
BGIOSGA023315-TA,2089.0
BGIOSGA011571-TA,290.0
BGIOSGA014697-TA,34.0
BGIOSGA030650-TA,28.0
BGIOSGA029302-TA,101.0
BGIOSGA017738-TA,3.0
BGIOSGA007894-TA,119.0
BGIOSGA005595-TA,21.0
BGIOSGA009543-TA,393.0
BGIOSGA022334-TA,74.0
BGIOSGA031188-TA,89.0
BGIOSGA019410-TA,5.0
BGIOSGA024492-TA,13.0
BGIOSGA019954-TA,44.0
BGIOSGA019764-TA,3.0
BGIOSGA001371-TA,1.0
BGIOSGA014373-TA,126.0
BGIOSGA011176-TA,24.0
BGIOSGA030772-TA,6.0
BGIOSGA027980-TA,2.0
BGIOSGA007472-TA,132.0
BGIOSGA028054-TA,8.04989
BGIOSGA022079-TA,299.0
BGIOSGA017241-TA,35.0
BGIOSGA002924-TA,195.0
BGIOSGA005919-TA,94.0
BGIOSGA021702-TA,23.0
BGIOSGA000005-TA,9.0
BGIOSGA032299-TA,2.38278
BGIOSGA006726-TA,33.0
BGIOSGA018640-TA,69.0
BGIOSGA011287-TA,13.0
BGIOSGA006244-TA,107.0
BGIOSGA006111-TA,169.0
BGIOSGA021064-TA,3099.0
BGIOSGA031899-TA,4.0
BGIOSGA011922-TA,22.0
BGIOSGA016438-TA,209.0
BGIOSGA003277-TA,1168.0
BGIOSGA027846-TA,21.0
BGIOSGA026896-TA,38.7983
BGIOSGA027219-TA,11.0
BGIOSGA034806-TA,2.0
BGIOSGA013482-TA,7.0
BGIOSGA007011-TA,58.0
BGIOSGA015992-TA,70.0
BGIOSGA028502-TA,3.0
BGIOSGA021649-TA,103.0
BGIOSGA012155-TA,103.0
BGIOSGA035741-TA,112.0
BGIOSGA011934-TA,3.0
BGIOSGA033206-TA,1.03313
BGIOSGA007834-TA,24.1836
BGIOSGA011054-TA,43.0
BGIOSGA023518-TA,15.0
BGIOSGA010615-TA,6.0
BGIOSGA016248-TA,8.0
BGIOSGA008008-TA,300.0
BGIOSGA022286-TA,9.0
BGIOSGA019613-TA,1.0
BGIOSGA035249-TA,71.0
BGIOSGA001755-TA,41.9859
BGIOSGA020156-TA,132.0
BGIOSGA005668-TA,6.0
BGIOSGA020613-TA,10.25
BGIOSGA023246-TA,13.0
BGIOSGA004899-TA,63.0
BGIOSGA037093-TA,24.0
BGIOSGA010046-TA,17.0
BGIOSGA034637-TA,27.0
BGIOSGA024123-TA,17.0
BGIOSGA028186-TA,93.0
BGIOSGA019810-TA,11.0
BGIOSGA019211-TA,72.0
BGIOSGA034991-TA,19.0
BGIOSGA036433-TA,9.0
BGIOSGA025331-TA,2.0
BGIOSGA035658-TA,113.0
BGIOSGA020680-TA,59.0
BGIOSGA026464-TA,9.74851
BGIOSGA017968-TA,42.0
BGIOSGA030408-TA,22.0
BGIOSGA019603-TA,100.0
BGIOSGA003691-TA,98.0
BGIOSGA017450-TA,47.0
BGIOSGA011724-TA,5.3821
BGIOSGA009904-TA,820.0
BGIOSGA036349-TA,262.0
BGIOSGA031287-TA,1.0
BGIOSGA008912-TA,122.0
BGIOSGA022019-TA,220.0
BGIOSGA008495-TA,9.0
BGIOSGA020007-TA,83.0
BGIOSGA001194-TA,115.727
BGIOSGA017514-TA,327.0
BGIOSGA023525-TA,21.0
BGIOSGA027970-TA,1.0
BGIOSGA025067-TA,17.0
BGIOSGA010773-TA,177.0
BGIOSGA031947-TA,1.0
BGIOSGA035790-TA,57.0
BGIOSGA023482-TA,570.0
BGIOSGA012888-TA,1.0
BGIOSGA035352-TA,5.0
BGIOSGA011369-TA,4.0
BGIOSGA020775-TA,2.0
BGIOSGA033518-TA,310.0
BGIOSGA036685-TA,174.194
BGIOSGA018320-TA,3.0
BGIOSGA003075-TA,142.0
BGIOSGA018695-TA,120.532
BGIOSGA018875-TA,1.0
BGIOSGA021622-TA,14.0
BGIOSGA031512-TA,38.0
BGIOSGA020544-TA,11.0
BGIOSGA004112-TA,29.0
BGIOSGA014969-TA,19.0
BGIOSGA016984-TA,10.0
BGIOSGA036777-TA,57.5316
BGIOSGA034293-TA,2.0
BGIOSGA030325-TA,6.0
BGIOSGA016859-TA,27.0
BGIOSGA032351-TA,1.0
BGIOSGA003747-TA,8.0
BGIOSGA024879-TA,38.0
BGIOSGA026213-TA,58.0
BGIOSGA028258-TA,30.0
BGIOSGA033482-TA,9.0
BGIOSGA002234-TA,4.0
BGIOSGA020168-TA,2.0
BGIOSGA007398-TA,129.0
BGIOSGA011569-TA,28.0
BGIOSGA007337-TA,158.0
BGIOSGA013023-TA,295.0
BGIOSGA018691-TA,3.0
BGIOSGA023379-TA,1.0
BGIOSGA002505-TA,216.0
BGIOSGA030321-TA,8.0
BGIOSGA016882-TA,4.0
BGIOSGA024383-TA,82.0
BGIOSGA036045-TA,5.0
BGIOSGA006632-TA,3.0
BGIOSGA028358-TA,7.0
BGIOSGA007718-TA,51.0
BGIOSGA025737-TA,2.0
BGIOSGA006995-TA,2.0
BGIOSGA028424-TA,15.0
BGIOSGA037509-TA,3.0
BGIOSGA005679-TA,149.0
BGIOSGA003244-TA,55.0
BGIOSGA019500-TA,129.0
BGIOSGA034570-TA,10.5556
BGIOSGA025825-TA,39.0
BGIOSGA021220-TA,224.0
BGIOSGA016631-TA,107.0
BGIOSGA028385-TA,8.0
BGIOSGA000879-TA,7.0
BGIOSGA022425-TA,11.0
BGIOSGA029234-TA,109.194
BGIOSGA007791-TA,1.0
BGIOSGA011701-TA,51.0
BGIOSGA032358-TA,22.0
BGIOSGA031689-TA,7.0
BGIOSGA028280-TA,1.0
BGIOSGA022638-TA,1875.0
BGIOSGA022598-TA,28.0
BGIOSGA016731-TA,16.0
BGIOSGA034082-TA,43.0
BGIOSGA014027-TA,2.0
BGIOSGA023847-TA,4.0
BGIOSGA033161-TA,133.0
BGIOSGA013972-TA,3.0
BGIOSGA031993-TA,19.0
BGIOSGA024148-TA,46.0
BGIOSGA026869-TA,131.0
BGIOSGA022344-TA,23.0
BGIOSGA037870-TA,105.0
BGIOSGA028916-TA,25.0
BGIOSGA027366-TA,11.0
BGIOSGA011533-TA,10.0
BGIOSGA005228-TA,18.0
BGIOSGA011667-TA,25.0203
BGIOSGA007980-TA,29.0
BGIOSGA001859-TA,267.0
BGIOSGA019016-TA,4.0
BGIOSGA037137-TA,4.0
BGIOSGA016916-TA,948.0
BGIOSGA026103-TA,37.0
BGIOSGA018600-TA,117.0
BGIOSGA034876-TA,15.0
BGIOSGA027392-TA,5.85082
BGIOSGA003934-TA,1.0
BGIOSGA026981-TA,512.0
BGIOSGA010988-TA,87.0
BGIOSGA015733-TA,32.0
BGIOSGA006686-TA,5.0
BGIOSGA000224-TA,167.0
BGIOSGA028795-TA,94.0
BGIOSGA000933-TA,7.0
BGIOSGA031914-TA,12.0
BGIOSGA022774-TA,138.0
BGIOSGA026545-TA,3.0
BGIOSGA003393-TA,1.0
BGIOSGA014893-TA,199.0
BGIOSGA000311-TA,80.0
BGIOSGA024187-TA,247.0
BGIOSGA028138-TA,43.0
BGIOSGA028733-TA,93.0
BGIOSGA027201-TA,345.0
BGIOSGA010719-TA,130.0
BGIOSGA014187-TA,5.0
BGIOSGA036642-TA,45.0
BGIOSGA013736-TA,21.0
BGIOSGA019627-TA,4.0
BGIOSGA001794-TA,124.0
BGIOSGA000783-TA,769.0
BGIOSGA014143-TA,4649.0
BGIOSGA014020-TA,4.0
BGIOSGA007207-TA,50.0
BGIOSGA001179-TA,169.0
BGIOSGA005557-TA,6.0
BGIOSGA020281-TA,5.0
BGIOSGA015126-TA,6.0
BGIOSGA010930-TA,32.0
BGIOSGA034406-TA,237.0
BGIOSGA016995-TA,46.0
BGIOSGA028993-TA,336.0
BGIOSGA027158-TA,99.0
BGIOSGA012043-TA,18.0
BGIOSGA036406-TA,15.0
BGIOSGA014613-TA,38.0
BGIOSGA036672-TA,15.4396
BGIOSGA020301-TA,2.0
BGIOSGA019509-TA,18.0
BGIOSGA022662-TA,8.0
BGIOSGA012437-TA,175.0
BGIOSGA034326-TA,17.0
BGIOSGA029030-TA,330.0
BGIOSGA002483-TA,25.0
BGIOSGA008166-TA,35.0
BGIOSGA002752-TA,20.0
BGIOSGA009949-TA,42.0
BGIOSGA004053-TA,191.0
BGIOSGA012211-TA,11.0
BGIOSGA012126-TA,82.0
BGIOSGA012018-TA,100.0
BGIOSGA016857-TA,1.68697
BGIOSGA037130-TA,158.0
BGIOSGA033388-TA,14.0
BGIOSGA011699-TA,38.0
BGIOSGA015148-TA,88.0
BGIOSGA005731-TA,66.1812
BGIOSGA023968-TA,311.0
BGIOSGA017481-TA,21.0
BGIOSGA035064-TA,161.0
BGIOSGA014387-TA,1.0
BGIOSGA005663-TA,1624.0
BGIOSGA037567-TA,142.667
BGIOSGA033606-TA,8.0
BGIOSGA028014-TA,3.5
BGIOSGA030043-TA,178.0
BGIOSGA033630-TA,4.0
BGIOSGA013568-TA,26.0
BGIOSGA009628-TA,124.0
BGIOSGA011562-TA,12.0
BGIOSGA005781-TA,18.0
BGIOSGA012808-TA,33.0
BGIOSGA033402-TA,67.0
BGIOSGA006228-TA,59.0
BGIOSGA031177-TA,3.0
BGIOSGA032015-TA,2.0
BGIOSGA002463-TA,24.0
BGIOSGA003579-TA,174.954
BGIOSGA008680-TA,147.0
BGIOSGA017013-TA,51.0
BGIOSGA005166-TA,28.0
BGIOSGA024094-TA,7.0
BGIOSGA029609-TA,49.0
BGIOSGA034818-TA,44.0
BGIOSGA000581-TA,93.0
BGIOSGA023606-TA,335.0
BGIOSGA024107-TA,73.0
BGIOSGA027045-TA,183.0
BGIOSGA029786-TA,7.0
BGIOSGA031251-TA,36.0
BGIOSGA007020-TA,33.0
BGIOSGA022144-TA,17.0
BGIOSGA024912-TA,4.18022
BGIOSGA037276-TA,3.0
BGIOSGA027699-TA,33.0
BGIOSGA021352-TA,1.0
BGIOSGA005141-TA,20.0
BGIOSGA035187-TA,2.01489
BGIOSGA003332-TA,1.0
BGIOSGA019729-TA,18.0
BGIOSGA032218-TA,30.0
BGIOSGA008067-TA,432.0
BGIOSGA035168-TA,21.0
BGIOSGA007800-TA,15.0113
BGIOSGA030274-TA,8.0
BGIOSGA007922-TA,1.0
BGIOSGA000623-TA,33.0
BGIOSGA034592-TA,3.0
BGIOSGA019841-TA,97.0
BGIOSGA022444-TA,41.0
BGIOSGA013823-TA,34.0
BGIOSGA011450-TA,2.0
BGIOSGA032740-TA,47.4232
BGIOSGA008381-TA,378.0
BGIOSGA017281-TA,1.0
BGIOSGA034857-TA,25.0
BGIOSGA024098-TA,11.0
BGIOSGA012573-TA,5.0
BGIOSGA002427-TA,547.0
BGIOSGA019281-TA,11.0
BGIOSGA014002-TA,208.0
BGIOSGA013340-TA,3.0
BGIOSGA020059-TA,43.0
BGIOSGA029140-TA,8.0
BGIOSGA000400-TA,11.0
BGIOSGA025414-TA,93.0
BGIOSGA034646-TA,19.0
BGIOSGA007089-TA,117.0
BGIOSGA019273-TA,58.0
BGIOSGA031967-TA,135.0
BGIOSGA020856-TA,188.0
BGIOSGA000176-TA,1089.0
BGIOSGA011880-TA,39.0
BGIOSGA026296-TA,20.9284
BGIOSGA031431-TA,18.0
BGIOSGA032532-TA,32.0554
BGIOSGA024906-TA,31.0
BGIOSGA007114-TA,16.0
BGIOSGA020509-TA,86.0
BGIOSGA026341-TA,157.476
BGIOSGA013949-TA,5.28874
BGIOSGA009556-TA,114.0
BGIOSGA030999-TA,154.0
BGIOSGA011633-TA,1.0
BGIOSGA007662-TA,33.0
BGIOSGA004355-TA,81.0
BGIOSGA005838-TA,98.0
BGIOSGA023921-TA,4.0
BGIOSGA036634-TA,1.0
BGIOSGA006650-TA,5.0
BGIOSGA027957-TA,9.0
BGIOSGA024823-TA,255.0
BGIOSGA002390-TA,9.0
BGIOSGA006349-TA,48.0
BGIOSGA021045-TA,92.0
BGIOSGA006374-TA,2.0
BGIOSGA032195-TA,19.0
BGIOSGA035933-TA,53.0
BGIOSGA023838-TA,277.839
BGIOSGA009029-TA,1.01252
BGIOSGA023876-TA,9.0
BGIOSGA019303-TA,16.0
BGIOSGA034035-TA,13.0
BGIOSGA019463-TA,44.0
BGIOSGA034532-TA,269.0
BGIOSGA007699-TA,1.43634
BGIOSGA010883-TA,2.0
BGIOSGA001925-TA,98.0
BGIOSGA002573-TA,41.0
BGIOSGA016201-TA,1.0
BGIOSGA008705-TA,3.0
BGIOSGA017696-TA,22.0
BGIOSGA011959-TA,5.0
BGIOSGA017246-TA,4.0
BGIOSGA014356-TA,65.0
BGIOSGA008216-TA,28.0
BGIOSGA016261-TA,9.0
BGIOSGA005614-TA,343.0
BGIOSGA015098-TA,85.0
BGIOSGA012833-TA,55.0
BGIOSGA017388-TA,87.0
BGIOSGA005862-TA,5.0
BGIOSGA023778-TA,1.0
BGIOSGA036398-TA,4.0
BGIOSGA001549-TA,26.0
BGIOSGA023540-TA,1.0
BGIOSGA011905-TA,8.0
BGIOSGA017566-TA,81.0
BGIOSGA026160-TA,9.0
BGIOSGA024510-TA,2.0
BGIOSGA001433-TA,170.0
BGIOSGA032201-TA,1.0
BGIOSGA023598-TA,76.0
BGIOSGA016543-TA,107.0
BGIOSGA013602-TA,188.0
BGIOSGA026450-TA,0.5
BGIOSGA003014-TA,23.0
BGIOSGA032507-TA,461.0
BGIOSGA032459-TA,6.64204
BGIOSGA003580-TA,160.0
BGIOSGA025747-TA,4.0
BGIOSGA005515-TA,2.0
BGIOSGA013650-TA,32.0
BGIOSGA024623-TA,1131.0
BGIOSGA027647-TA,75.4225
BGIOSGA011769-TA,14.0
BGIOSGA004607-TA,297.0
BGIOSGA006809-TA,11.0
BGIOSGA017329-TA,14.0
BGIOSGA000249-TA,93.0
BGIOSGA016713-TA,45.0
BGIOSGA002613-TA,5.0
BGIOSGA016348-TA,2.0
BGIOSGA002888-TA,86.0
BGIOSGA025729-TA,4.0
BGIOSGA009425-TA,29.0
BGIOSGA009401-TA,2.0
BGIOSGA004889-TA,55.0
BGIOSGA009635-TA,9.0
BGIOSGA021892-TA,10.0
BGIOSGA026129-TA,15.0
BGIOSGA023293-TA,18.4211
BGIOSGA020374-TA,257.0
BGIOSGA016573-TA,3.0
BGIOSGA015953-TA,1.0
BGIOSGA029344-TA,263.0
BGIOSGA029251-TA,99.0
BGIOSGA001057-TA,337.0
BGIOSGA009163-TA,93.0
BGIOSGA021645-TA,2.0
BGIOSGA022716-TA,4.0
BGIOSGA020758-TA,16.0
BGIOSGA014990-TA,71.0
BGIOSGA024289-TA,7.00694
BGIOSGA015010-TA,7.0
BGIOSGA033740-TA,2.0
BGIOSGA008105-TA,43.0
BGIOSGA010098-TA,2.0
BGIOSGA003449-TA,7.0
BGIOSGA024535-TA,34.0
BGIOSGA035986-TA,14.7617
BGIOSGA024475-TA,2.0
BGIOSGA003912-TA,10.0
BGIOSGA016449-TA,61.0
BGIOSGA006240-TA,29.0
BGIOSGA017522-TA,19.0
BGIOSGA034663-TA,1.0
BGIOSGA033112-TA,266.0
BGIOSGA011138-TA,135.576
BGIOSGA005341-TA,1.0
BGIOSGA007788-TA,9.76929
BGIOSGA003021-TA,13.0
BGIOSGA024002-TA,132.0
BGIOSGA026408-TA,121.0
BGIOSGA001497-TA,2.0
BGIOSGA016025-TA,2.0
BGIOSGA027383-TA,50.0
BGIOSGA019000-TA,225.0
BGIOSGA004810-TA,132.0
BGIOSGA016836-TA,3.0
BGIOSGA008736-TA,22.0
BGIOSGA030610-TA,19.738
BGIOSGA037500-TA,40.0
BGIOSGA034587-TA,19.1939
BGIOSGA013855-TA,173.0
BGIOSGA003803-TA,91.0
BGIOSGA006656-TA,90.0408
BGIOSGA013888-TA,367.0
BGIOSGA022384-TA,233.0
BGIOSGA033530-TA,1550.56
BGIOSGA009953-TA,165.564
BGIOSGA009702-TA,22.0
BGIOSGA023790-TA,26.0
BGIOSGA028840-TA,4.0
BGIOSGA007224-TA,22.0
BGIOSGA011943-TA,63.0
BGIOSGA006550-TA,236.0
BGIOSGA021095-TA,7.0
BGIOSGA009465-TA,4.0
BGIOSGA006380-TA,17.0
BGIOSGA006173-TA,52.0
BGIOSGA001399-TA,9.0
BGIOSGA021247-TA,19.0
BGIOSGA024562-TA,7.0
BGIOSGA022786-TA,97.0
BGIOSGA029536-TA,111.0
BGIOSGA017424-TA,43.0
BGIOSGA010290-TA,12.0
BGIOSGA012909-TA,274.351
BGIOSGA026354-TA,118.0
BGIOSGA010452-TA,211.0
BGIOSGA023568-TA,18.0
BGIOSGA009079-TA,532.0
BGIOSGA037343-TA,27.0
BGIOSGA028178-TA,125.5
BGIOSGA010021-TA,567.0
BGIOSGA008058-TA,102.0
BGIOSGA035923-TA,410.0
BGIOSGA002472-TA,5.0
BGIOSGA035448-TA,2.0
BGIOSGA008101-TA,117.0
BGIOSGA017806-TA,2.0
BGIOSGA004979-TA,11.0
BGIOSGA017791-TA,56.0
BGIOSGA019138-TA,73.0
BGIOSGA017300-TA,8.0
BGIOSGA028687-TA,26.0
BGIOSGA020626-TA,29.0
BGIOSGA032596-TA,323.0
BGIOSGA024667-TA,62.0
BGIOSGA021388-TA,50.0
BGIOSGA007884-TA,5.0
BGIOSGA014986-TA,92.0
BGIOSGA030399-TA,39.0
BGIOSGA012489-TA,96.0
BGIOSGA023249-TA,55.0
BGIOSGA005297-TA,67.0
BGIOSGA023397-TA,58.8771
BGIOSGA003507-TA,29.0
BGIOSGA020291-TA,16.0
BGIOSGA030633-TA,4.0
BGIOSGA033781-TA,3.0
BGIOSGA012001-TA,142.0
BGIOSGA010857-TA,88.0
BGIOSGA017876-TA,49.0
BGIOSGA014200-TA,16.0
BGIOSGA009714-TA,82.0
BGIOSGA029192-TA,7.0
BGIOSGA003222-TA,30.0
BGIOSGA025368-TA,111.0
BGIOSGA029935-TA,118.656
BGIOSGA016104-TA,54.0
BGIOSGA034585-TA,182.0
BGIOSGA022401-TA,50.0
BGIOSGA029429-TA,32.0
BGIOSGA014722-TA,124.0
BGIOSGA026655-TA,305.0
BGIOSGA005798-TA,3.0
BGIOSGA004000-TA,186.0
BGIOSGA008609-TA,243.0
BGIOSGA023997-TA,2.0
BGIOSGA033186-TA,23.0
BGIOSGA001334-TA,33.0
BGIOSGA032114-TA,1.0
BGIOSGA014856-TA,12.0
BGIOSGA016272-TA,15.0
BGIOSGA003066-TA,1.0
BGIOSGA002630-TA,252.0
BGIOSGA011295-TA,91.0
BGIOSGA000579-TA,169.0
BGIOSGA035805-TA,184.0
BGIOSGA036699-TA,6.0
BGIOSGA008647-TA,109.0
BGIOSGA009053-TA,16.0
BGIOSGA026827-TA,113.0
BGIOSGA026916-TA,17.0
BGIOSGA032213-TA,27.0
BGIOSGA019850-TA,21.0
BGIOSGA028435-TA,409.0
BGIOSGA003363-TA,7.0
BGIOSGA000498-TA,38.0
BGIOSGA002815-TA,1.0
BGIOSGA021058-TA,123.0
BGIOSGA025849-TA,806.0
BGIOSGA000343-TA,4.0
BGIOSGA001585-TA,39.0
BGIOSGA031670-TA,100.0
BGIOSGA008779-TA,20.0
BGIOSGA011814-TA,9.0
BGIOSGA008951-TA,207.0
BGIOSGA036004-TA,167.0
BGIOSGA003010-TA,3.0
BGIOSGA007080-TA,289.0
BGIOSGA002314-TA,3.0
BGIOSGA012521-TA,37.0
BGIOSGA012810-TA,70.0
BGIOSGA001935-TA,9.0
BGIOSGA023358-TA,105.0
BGIOSGA002369-TA,2.0
BGIOSGA026506-TA,276.0
BGIOSGA016265-TA,5.0
BGIOSGA031763-TA,0.13698
BGIOSGA011419-TA,1.0
BGIOSGA029629-TA,12.0
BGIOSGA031685-TA,17.3636
BGIOSGA007807-TA,57.0
BGIOSGA002326-TA,15.0
BGIOSGA015551-TA,1.0
BGIOSGA009600-TA,246.0
BGIOSGA029283-TA,35.0
BGIOSGA024952-TA,421.0
BGIOSGA015058-TA,3.0
BGIOSGA001618-TA,5.0
BGIOSGA011102-TA,10.0
BGIOSGA006489-TA,2.0
BGIOSGA006708-TA,7.0
BGIOSGA034865-TA,315.0
BGIOSGA002743-TA,85.8348
BGIOSGA033254-TA,202.0
BGIOSGA024757-TA,3.0
BGIOSGA029089-TA,5.81909
BGIOSGA002855-TA,198.0
BGIOSGA027900-TA,1.0
BGIOSGA029775-TA,238.0
BGIOSGA025830-TA,24.0
BGIOSGA006597-TA,60.0
BGIOSGA035420-TA,1.0
BGIOSGA013088-TA,29.0
BGIOSGA013557-TA,88.0
BGIOSGA007768-TA,21.3235
BGIOSGA004387-TA,46.0
BGIOSGA030689-TA,1.0
BGIOSGA029267-TA,1.0
BGIOSGA030297-TA,39.0
BGIOSGA007260-TA,438.0
BGIOSGA000836-TA,258.0
BGIOSGA031336-TA,146.0
BGIOSGA020081-TA,68.0
BGIOSGA005121-TA,17.0
BGIOSGA003043-TA,32.0
BGIOSGA003812-TA,268.0
BGIOSGA018925-TA,185.0
BGIOSGA033125-TA,2.0
BGIOSGA037018-TA,81.0
BGIOSGA004507-TA,13.0
BGIOSGA032388-TA,86.0
BGIOSGA011408-TA,27.0
BGIOSGA028968-TA,17.2655
BGIOSGA005473-TA,2.0
BGIOSGA036840-TA,241.199
BGIOSGA024992-TA,71.0
BGIOSGA030734-TA,355.0
BGIOSGA005075-TA,364.0
BGIOSGA008678-TA,52.0
BGIOSGA018201-TA,17.0
BGIOSGA034782-TA,3.0
BGIOSGA031664-TA,18.0
BGIOSGA036915-TA,10.0
BGIOSGA021686-TA,49.0
BGIOSGA006024-TA,2.0
BGIOSGA036143-TA,462.0
BGIOSGA010036-TA,51.0
BGIOSGA025752-TA,195.0
BGIOSGA024789-TA,82.0
BGIOSGA028704-TA,63.0
BGIOSGA024462-TA,52.6753
BGIOSGA000654-TA,37.0
BGIOSGA007495-TA,112.0
BGIOSGA006074-TA,2.0
BGIOSGA004185-TA,33.0
BGIOSGA014015-TA,33.0
BGIOSGA037240-TA,6.0
BGIOSGA018075-TA,14.0
BGIOSGA022784-TA,9.0
BGIOSGA004615-TA,7.0
BGIOSGA031199-TA,4.0
BGIOSGA036475-TA,34.0
BGIOSGA004739-TA,1.0
BGIOSGA024481-TA,1.0
BGIOSGA010427-TA,65.0
BGIOSGA015836-TA,47.0
BGIOSGA021948-TA,1.0
BGIOSGA036183-TA,1.3622
BGIOSGA026807-TA,25.0
BGIOSGA023745-TA,1.0
BGIOSGA001001-TA,26.0
BGIOSGA025725-TA,1.0
BGIOSGA022303-TA,1.0
BGIOSGA007863-TA,10.0
BGIOSGA024311-TA,46.0
BGIOSGA019492-TA,54.0
BGIOSGA019914-TA,47.0
BGIOSGA012097-TA,91.0
BGIOSGA031324-TA,57.0
BGIOSGA020213-TA,65.0
BGIOSGA025170-TA,90.0
BGIOSGA020888-TA,1.0
BGIOSGA012322-TA,524.0
BGIOSGA020618-TA,336.0
BGIOSGA013195-TA,94.0
BGIOSGA003929-TA,62.0
BGIOSGA015712-TA,105.0
BGIOSGA032509-TA,4.0
BGIOSGA027636-TA,2.0
BGIOSGA028349-TA,11.0
BGIOSGA004727-TA,1.0
BGIOSGA020174-TA,26.0
BGIOSGA022094-TA,113.0
BGIOSGA033239-TA,1.0
BGIOSGA013916-TA,137.0
BGIOSGA001003-TA,2.0
BGIOSGA016862-TA,12.0
BGIOSGA036773-TA,145.673
BGIOSGA014565-TA,4.0
BGIOSGA025643-TA,147.0
BGIOSGA017464-TA,144.0
BGIOSGA004700-TA,11.0
BGIOSGA014110-TA,8.0
BGIOSGA003002-TA,7.0
BGIOSGA019295-TA,7.0
BGIOSGA017796-TA,1173.0
BGIOSGA032780-TA,11.0
BGIOSGA027314-TA,27.0
BGIOSGA016431-TA,69.0
BGIOSGA028722-TA,58.0
BGIOSGA027621-TA,4.0
BGIOSGA032374-TA,3.0
BGIOSGA022153-TA,1.0
BGIOSGA024718-TA,77.0
BGIOSGA010245-TA,1.0
BGIOSGA029642-TA,136.0
BGIOSGA002921-TA,2.0
BGIOSGA022808-TA,1.0
BGIOSGA023938-TA,21.0
BGIOSGA032877-TA,21.0
BGIOSGA000998-TA,196.0
BGIOSGA010965-TA,1.0
BGIOSGA005776-TA,57.0
BGIOSGA019467-TA,1.0
BGIOSGA025626-TA,1.0
BGIOSGA014922-TA,2.0
BGIOSGA007974-TA,5.0
BGIOSGA030958-TA,137.0
BGIOSGA022005-TA,176.0
BGIOSGA009664-TA,106.0
BGIOSGA021589-TA,16.0
BGIOSGA015767-TA,290.083
BGIOSGA024705-TA,55.0
BGIOSGA010924-TA,13.0
BGIOSGA023716-TA,2.0
BGIOSGA017785-TA,778.0
BGIOSGA006152-TA,5.0
BGIOSGA035006-TA,1.0
BGIOSGA025471-TA,54.0
BGIOSGA036728-TA,588.942
BGIOSGA013759-TA,93.6102
BGIOSGA037089-TA,43.0
BGIOSGA024056-TA,406.0
BGIOSGA012804-TA,521.0
BGIOSGA020604-TA,10.0
BGIOSGA013252-TA,1.0
BGIOSGA005579-TA,102.0
BGIOSGA030341-TA,36.0
BGIOSGA031262-TA,57.0
BGIOSGA007108-TA,6.0
BGIOSGA036533-TA,1.0
BGIOSGA013610-TA,17.0
BGIOSGA011451-TA,76.0
